Timestamp,Latitude,Longitude,Speed,Road Type,Vehicle Type,Vehicle Count,Congestion Score
2025-01-24 15:00:00,12.987494984404746,77.51910706276693,65,Service Road,Truck,114,5.181818181818182
2025-01-24 16:00:00,13.08083173889875,77.62477186493531,74,Main Road,Bike,188,5.013333333333334
2025-01-24 17:00:00,12.96965109340466,77.59035353574745,74,Highway,Bike,117,1.56
2025-01-24 18:00:00,13.002797897831963,77.6173216926351,56,Main Road,Truck,54,1.894736842105263
2025-01-24 19:00:00,13.056730602548228,77.53360284154897,29,Highway,Bike,16,0.5333333333333333
2025-01-24 20:00:00,12.979308556464254,77.64737474898884,28,Service Road,Bike,93,9.620689655172413
2025-01-24 21:00:00,13.024417340045575,77.67255941550864,38,Service Road,Bike,192,14.76923076923077
2025-01-24 22:00:00,13.07247274174935,77.54334796001815,83,Main Road,Car,158,3.761904761904762
2025-01-24 23:00:00,13.089904124731529,77.51914291110403,69,Service Road,Truck,116,4.9714285714285715
2025-01-25 00:00:00,12.929414696185807,77.50472771720926,27,Highway,Car,82,2.9285714285714284
2025-01-25 01:00:00,13.085317525032298,77.62839430008866,44,Service Road,Truck,173,11.533333333333333
2025-01-25 02:00:00,12.998423258615908,77.62141880721776,52,Main Road,Truck,168,6.339622641509434
2025-01-25 03:00:00,12.951648877659792,77.60933948254282,20,Main Road,Bike,125,11.904761904761905
2025-01-25 04:00:00,12.991827151247652,77.54638941922319,58,Main Road,Truck,27,0.9152542372881356
2025-01-25 05:00:00,13.096006515057095,77.5781811991811,47,Highway,Car,175,3.6458333333333335
2025-01-25 06:00:00,12.998523618798574,77.61889526703723,73,Highway,Car,138,1.864864864864865
2025-01-25 07:00:00,12.965750322057502,77.59935337177184,78,Highway,Car,175,2.2151898734177213
2025-01-25 08:00:00,13.026680170863346,77.69755710404299,17,Highway,Truck,29,1.6111111111111112
2025-01-25 09:00:00,12.948029123755639,77.52728795051135,43,Highway,Car,22,0.5
2025-01-25 10:00:00,12.915172665621734,77.63902891080951,57,Service Road,Truck,194,10.034482758620689
2025-01-25 11:00:00,12.92577594438213,77.58086375362086,65,Highway,Car,145,2.196969696969697
2025-01-25 12:00:00,12.925609167791555,77.58563992298512,85,Highway,Car,47,0.5465116279069767
2025-01-25 13:00:00,12.93038053870246,77.64351955313164,74,Service Road,Truck,82,3.28
2025-01-25 14:00:00,12.927765434529883,77.63848723026487,40,Highway,Car,32,0.7804878048780488
2025-01-25 15:00:00,13.028174948960643,77.69825119874044,13,Main Road,Bike,150,21.428571428571427
2025-01-25 16:00:00,12.93637601687983,77.52567885789082,59,Highway,Truck,63,1.05
2025-01-25 17:00:00,12.969133456664773,77.52082192987683,78,Highway,Truck,192,2.430379746835443
2025-01-25 18:00:00,13.079357681981202,77.64486776342575,39,Main Road,Truck,67,3.35
2025-01-25 19:00:00,12.994792328052574,77.61567738340128,97,Main Road,Bike,189,3.857142857142857
2025-01-25 20:00:00,13.033511547704205,77.55483213331196,68,Main Road,Truck,96,2.782608695652174
2025-01-25 21:00:00,12.934463974240327,77.5158838737978,76,Main Road,Car,183,4.753246753246753
2025-01-25 22:00:00,12.938457803761734,77.51713164991929,84,Highway,Car,60,0.7058823529411765
2025-01-25 23:00:00,12.908173723253297,77.67883817493282,54,Main Road,Car,159,5.781818181818182
2025-01-26 00:00:00,12.933787012614433,77.53837346494375,13,Main Road,Truck,164,23.428571428571427
2025-01-26 01:00:00,12.955718067806393,77.56467431242311,35,Service Road,Car,115,9.583333333333334
2025-01-26 02:00:00,12.93540209685535,77.5453312804454,36,Main Road,Truck,141,7.621621621621622
2025-01-26 03:00:00,12.91774050675141,77.57099926116639,55,Main Road,Car,72,2.5714285714285716
2025-01-26 04:00:00,12.92412717422012,77.51388476854922,73,Service Road,Bike,50,2.027027027027027
2025-01-26 05:00:00,12.992155753606545,77.60381195818165,60,Service Road,Bike,71,3.4918032786885247
2025-01-26 06:00:00,12.941266743681158,77.51352251271844,59,Highway,Bike,158,2.6333333333333333
2025-01-26 07:00:00,12.972853972209615,77.66007130156447,15,Service Road,Bike,140,26.25
2025-01-26 08:00:00,13.000683454170971,77.54674241638209,68,Highway,Truck,10,0.14492753623188406
2025-01-26 09:00:00,13.038078965725873,77.6080023829209,24,Service Road,Car,28,3.3600000000000003
2025-01-26 10:00:00,12.90786242796822,77.6760158175123,39,Service Road,Bike,180,13.5
2025-01-26 11:00:00,13.059882079781808,77.63017547380944,51,Highway,Truck,98,1.8846153846153846
2025-01-26 12:00:00,13.025580077898182,77.60659155731027,46,Service Road,Bike,177,11.297872340425533
2025-01-26 13:00:00,12.916351806389775,77.56486675062308,51,Highway,Bike,17,0.3269230769230769
2025-01-26 14:00:00,13.074715724821354,77.56660038261164,44,Service Road,Truck,29,1.9333333333333336
2025-01-26 15:00:00,13.084174480106363,77.63389739103964,96,Main Road,Truck,152,3.134020618556701
2025-01-26 16:00:00,12.912215591970973,77.69882787224424,15,Service Road,Car,122,22.875
2025-01-26 17:00:00,12.95537552962944,77.63236783796988,77,Highway,Car,86,1.1025641025641026
2025-01-26 18:00:00,13.061240255958612,77.611556683474,27,Service Road,Bike,115,12.32142857142857
2025-01-26 19:00:00,13.049651938076732,77.64613010204785,82,Highway,Bike,86,1.036144578313253
2025-01-26 20:00:00,12.936904203871276,77.59304112245674,38,Highway,Car,70,1.794871794871795
2025-01-26 21:00:00,12.941869864667343,77.51202846852016,86,Main Road,Car,49,1.1264367816091954
2025-01-26 22:00:00,12.974094420558277,77.61245936317559,68,Main Road,Truck,118,3.420289855072464
2025-01-26 23:00:00,12.996904597038204,77.69152505690109,56,Highway,Car,179,3.1403508771929824
2025-01-27 00:00:00,13.02365095430606,77.53506058847154,26,Service Road,Car,67,7.444444444444445
2025-01-27 01:00:00,12.973782727913955,77.63800097816413,31,Highway,Bike,80,2.5
2025-01-27 02:00:00,12.99250694322663,77.54018673773182,77,Highway,Car,118,1.5128205128205128
2025-01-27 03:00:00,13.04949418762675,77.60716553689461,78,Service Road,Bike,115,4.367088607594937
2025-01-27 04:00:00,12.90733664057812,77.51933528992934,46,Service Road,Car,187,11.936170212765957
2025-01-27 05:00:00,12.950487388868805,77.59007418725164,58,Service Road,Truck,151,7.677966101694915
2025-01-27 06:00:00,13.04266991717691,77.65123266577905,22,Service Road,Car,39,5.086956521739131
2025-01-27 07:00:00,13.079041367537439,77.5695143048478,43,Highway,Car,57,1.2954545454545454
2025-01-27 08:00:00,13.002335488423133,77.63298234489744,95,Highway,Car,30,0.3125
2025-01-27 09:00:00,13.006422697053063,77.65908999215794,62,Main Road,Bike,18,0.5714285714285714
2025-01-27 10:00:00,12.921434402267955,77.6854355638959,96,Highway,Truck,122,1.2577319587628866
2025-01-27 11:00:00,12.98948247336469,77.54692841637109,60,Service Road,Car,49,2.4098360655737707
2025-01-27 12:00:00,13.006523453291004,77.57986318316186,12,Main Road,Bike,176,27.076923076923077
2025-01-27 13:00:00,12.948494100726947,77.53048320266609,51,Service Road,Truck,197,11.365384615384615
2025-01-27 14:00:00,12.953848646189876,77.69849670043168,41,Highway,Bike,55,1.3095238095238095
2025-01-27 15:00:00,12.975456832620925,77.68540019358487,60,Main Road,Bike,175,5.737704918032787
2025-01-27 16:00:00,12.904014239555545,77.60799142605612,94,Service Road,Truck,123,3.8842105263157896
2025-01-27 17:00:00,12.964415833116636,77.66840665887528,55,Main Road,Car,155,5.535714285714286
2025-01-27 18:00:00,12.94228960139931,77.60419159545441,30,Main Road,Bike,188,12.129032258064516
2025-01-27 19:00:00,12.965499470435583,77.62471713760056,53,Highway,Bike,23,0.42592592592592593
2025-01-27 20:00:00,12.92395242636385,77.5178248864232,20,Service Road,Car,86,12.285714285714285
2025-01-27 21:00:00,13.078105456147979,77.65105408409936,77,Main Road,Car,80,2.051282051282051
2025-01-27 22:00:00,13.01871849071081,77.52554269672704,10,Main Road,Truck,187,34.0
2025-01-27 23:00:00,13.035820463828898,77.66521352605051,72,Service Road,Truck,96,3.9452054794520546
2025-01-28 00:00:00,13.057834247721468,77.65640561753408,33,Main Road,Truck,192,11.294117647058824
2025-01-28 01:00:00,12.999688439785812,77.64174893954859,22,Main Road,Car,191,16.608695652173914
2025-01-28 02:00:00,12.917384057617484,77.50723207610496,20,Main Road,Bike,37,3.5238095238095237
2025-01-28 03:00:00,13.007421308363709,77.56062567118907,60,Service Road,Bike,151,7.426229508196721
2025-01-28 04:00:00,13.017368223604176,77.55262251398217,26,Service Road,Truck,32,3.5555555555555554
2025-01-28 05:00:00,13.049087894836866,77.5720272814943,91,Service Road,Car,127,4.141304347826087
2025-01-28 06:00:00,12.986331909245935,77.51752854935276,95,Service Road,Bike,184,5.75
2025-01-28 07:00:00,12.925516060559113,77.68739156460622,33,Highway,Truck,130,3.823529411764706
2025-01-28 08:00:00,12.956755181159744,77.61076044814247,28,Main Road,Bike,181,12.482758620689655
2025-01-28 09:00:00,12.972616459279728,77.5611048621316,46,Service Road,Bike,41,2.617021276595745
2025-01-28 10:00:00,13.02918344826632,77.57939630341485,94,Main Road,Car,158,3.3263157894736843
2025-01-28 11:00:00,13.014155660933783,77.58944050810096,17,Main Road,Car,103,11.444444444444445
2025-01-28 12:00:00,12.97121934517957,77.62011886667213,37,Highway,Bike,102,2.6842105263157894
2025-01-28 13:00:00,13.097303049758596,77.6031358855393,14,Service Road,Truck,131,26.199999999999996
2025-01-28 14:00:00,13.021154963871377,77.68387839464289,26,Service Road,Car,172,19.11111111111111
2025-01-28 15:00:00,12.9474453583472,77.59939269658116,45,Main Road,Bike,84,3.652173913043478
2025-01-28 16:00:00,12.92035649452408,77.69843160296466,28,Service Road,Car,42,4.344827586206897
2025-01-28 17:00:00,12.930571827836866,77.67028499154902,73,Main Road,Car,81,2.189189189189189
2025-01-28 18:00:00,12.949191545676902,77.54170210287147,20,Main Road,Car,130,12.380952380952381
2025-01-28 19:00:00,12.932136274651912,77.68611904292878,63,Highway,Bike,91,1.421875
2025-01-28 20:00:00,12.937313404810261,77.5232732795771,54,Highway,Truck,58,1.0545454545454545
2025-01-28 21:00:00,12.957019033738769,77.66348994169824,56,Highway,Truck,154,2.7017543859649122
2025-01-28 22:00:00,12.93467471905895,77.57612465869532,21,Main Road,Truck,20,1.8181818181818181
2025-01-28 23:00:00,13.079353084925284,77.67559486408902,30,Service Road,Car,32,3.096774193548387
2025-01-29 00:00:00,12.91604674913233,77.67361133802149,20,Highway,Bike,167,7.9523809523809526
2025-01-29 01:00:00,13.00490227791405,77.66118508002353,14,Service Road,Car,192,38.400000000000006
2025-01-29 02:00:00,12.982079365397933,77.65800608726141,90,Highway,Truck,177,1.945054945054945
2025-01-29 03:00:00,13.09647572338172,77.5609358278196,65,Highway,Truck,50,0.7575757575757576
2025-01-29 04:00:00,12.92240778043361,77.51618385661025,29,Main Road,Bike,76,5.066666666666666
2025-01-29 05:00:00,12.97957111980915,77.58059603575303,50,Highway,Car,187,3.6666666666666665
2025-01-29 06:00:00,13.093894086655073,77.5347049029973,55,Highway,Truck,89,1.5892857142857142
2025-01-29 07:00:00,13.073101425178796,77.63899021778049,21,Main Road,Bike,30,2.727272727272727
2025-01-29 08:00:00,13.063414414189856,77.56921994530755,79,Service Road,Car,89,3.3375000000000004
2025-01-29 09:00:00,12.951580565408989,77.69512204017198,26,Highway,Car,157,5.814814814814815
2025-01-29 10:00:00,12.934177517478014,77.62819441546907,28,Main Road,Truck,69,4.758620689655173
2025-01-29 11:00:00,13.033728643984887,77.66449611272688,35,Highway,Truck,138,3.8333333333333335
2025-01-29 12:00:00,13.085875197825517,77.52650493454837,57,Main Road,Car,155,5.344827586206897
2025-01-29 13:00:00,13.011352578602786,77.67240289645453,61,Service Road,Car,119,5.758064516129032
2025-01-29 14:00:00,13.01432253789398,77.68455143810269,79,Service Road,Truck,68,2.55
2025-01-29 15:00:00,12.955995818732058,77.59741238376378,64,Main Road,Car,91,2.8
2025-01-29 16:00:00,13.053898586638388,77.6212505875502,84,Main Road,Truck,175,4.117647058823529
2025-01-29 17:00:00,12.937408749711505,77.6529619601806,42,Main Road,Car,111,5.162790697674419
2025-01-29 18:00:00,12.96473584728085,77.53496772545208,71,Service Road,Truck,155,6.458333333333333
2025-01-29 19:00:00,12.985087287723283,77.6005132152927,97,Highway,Bike,100,1.0204081632653061
2025-01-29 20:00:00,13.00152207573689,77.57973260555447,32,Service Road,Truck,162,14.727272727272727
2025-01-29 21:00:00,12.948481946483016,77.52927479843245,24,Main Road,Truck,81,6.48
2025-01-29 22:00:00,12.92296736494784,77.57350688445831,36,Main Road,Bike,150,8.108108108108109
2025-01-29 23:00:00,13.022124008488326,77.5136344618771,84,Service Road,Car,91,3.211764705882353
2025-01-30 00:00:00,12.957726110648052,77.5051623813899,73,Main Road,Bike,153,4.135135135135135
2025-01-30 01:00:00,13.016247644284523,77.52703325783096,90,Service Road,Truck,61,2.010989010989011
2025-01-30 02:00:00,12.930872543054841,77.69262302231783,60,Main Road,Car,107,3.5081967213114753
2025-01-30 03:00:00,12.996228020370964,77.609905907179,62,Highway,Bike,155,2.4603174603174605
2025-01-30 04:00:00,13.006517886510316,77.69316443223065,87,Highway,Car,95,1.0795454545454546
2025-01-30 05:00:00,12.910364707364486,77.58649957566602,91,Main Road,Car,49,1.065217391304348
2025-01-30 06:00:00,12.967320855638784,77.56236322661705,60,Service Road,Bike,176,8.655737704918034
2025-01-30 07:00:00,12.926882935387795,77.60122837256804,56,Highway,Car,92,1.6140350877192982
2025-01-30 08:00:00,12.912674994094553,77.58790233772659,13,Service Road,Bike,119,25.5
2025-01-30 09:00:00,13.097992046477989,77.52113293685235,16,Main Road,Truck,51,6.0
2025-01-30 10:00:00,12.964470768994945,77.62816526293804,44,Service Road,Car,172,11.466666666666667
2025-01-30 11:00:00,13.061974889170926,77.54320763650192,57,Highway,Truck,183,3.1551724137931036
2025-01-30 12:00:00,12.950928130952754,77.62391759097957,82,Service Road,Truck,174,6.289156626506024
2025-01-30 13:00:00,13.036300544444785,77.63004021847964,81,Service Road,Car,139,5.085365853658536
2025-01-30 14:00:00,13.052045571977937,77.53040497062572,54,Main Road,Bike,54,1.9636363636363636
2025-01-30 15:00:00,13.01912774812157,77.51226992542213,90,Main Road,Car,180,3.956043956043956
2025-01-30 16:00:00,12.994315237710031,77.6561523172137,90,Main Road,Truck,88,1.934065934065934
2025-01-30 17:00:00,12.982368182829454,77.59196008475386,81,Highway,Truck,95,1.1585365853658536
2025-01-30 18:00:00,12.969773653308598,77.51163275910109,28,Highway,Bike,138,4.758620689655173
2025-01-30 19:00:00,13.085905828849565,77.69897326343396,72,Main Road,Car,95,2.6027397260273974
2025-01-30 20:00:00,13.066123881557546,77.51155611219927,47,Main Road,Truck,141,5.875
2025-01-30 21:00:00,13.093005382133303,77.6390070457717,76,Highway,Truck,113,1.4675324675324675
2025-01-30 22:00:00,12.924859444697109,77.69673578505268,68,Highway,Truck,61,0.8840579710144928
2025-01-30 23:00:00,13.046173495040728,77.54783602084319,78,Highway,Bike,35,0.4430379746835443
2025-01-31 00:00:00,13.087668091364208,77.52844987373744,22,Highway,Truck,25,1.0869565217391304
2025-01-31 01:00:00,12.936246613233132,77.52427698788449,56,Main Road,Truck,94,3.2982456140350878
2025-01-31 02:00:00,12.913299253473356,77.56065502951353,70,Highway,Car,44,0.6197183098591549
2025-01-31 03:00:00,13.048224129858012,77.52020916220214,40,Main Road,Car,116,5.658536585365853
2025-01-31 04:00:00,13.014894622635982,77.63843226833883,89,Service Road,Truck,49,1.6333333333333333
2025-01-31 05:00:00,13.068365755351655,77.51245835962601,31,Service Road,Truck,81,7.59375
2025-01-31 06:00:00,12.927954475325258,77.60188442562996,95,Highway,Car,181,1.8854166666666667
2025-01-31 07:00:00,13.059053462371978,77.6993393707706,52,Service Road,Bike,91,5.150943396226415
2025-01-31 08:00:00,12.940325464009549,77.66279405390121,76,Service Road,Bike,152,5.922077922077922
2025-01-31 09:00:00,12.932731188573142,77.6230438876462,63,Service Road,Bike,105,4.921875
2025-01-31 10:00:00,12.932853159586198,77.56125072415732,19,Highway,Bike,121,6.05
2025-01-31 11:00:00,13.062914944046277,77.62477916725832,51,Highway,Bike,96,1.8461538461538463
2025-01-31 12:00:00,13.03303944413924,77.60540829278233,73,Service Road,Bike,149,6.04054054054054
2025-01-31 13:00:00,13.004613084953824,77.58521667677807,30,Main Road,Bike,32,2.064516129032258
2025-01-31 14:00:00,12.9717660968247,77.52614207534803,89,Service Road,Bike,173,5.766666666666667
2025-01-31 15:00:00,13.07544010816262,77.6773208430481,85,Highway,Car,198,2.302325581395349
2025-01-31 16:00:00,12.978489021484528,77.58995692976427,75,Highway,Bike,29,0.3815789473684211
2025-01-31 17:00:00,13.063319887894314,77.53892450236415,50,Highway,Bike,62,1.2156862745098038
2025-01-31 18:00:00,12.987826981714043,77.57355187017546,33,Service Road,Bike,45,3.9705882352941178
2025-01-31 19:00:00,12.975388885884982,77.58282595050579,44,Main Road,Truck,138,6.133333333333334
2025-01-31 20:00:00,12.99253595713392,77.66550757911338,65,Highway,Car,79,1.196969696969697
2025-01-31 21:00:00,12.960275574832828,77.64672287611228,39,Highway,Car,42,1.05
2025-01-31 22:00:00,13.04952187603525,77.65386097872828,66,Service Road,Car,138,6.179104477611941
2025-01-31 23:00:00,13.000544078018496,77.50220625288573,56,Main Road,Bike,177,6.2105263157894735
2025-02-01 00:00:00,12.946442539029364,77.58323079963596,44,Service Road,Bike,79,5.266666666666667
2025-02-01 01:00:00,13.079914914654914,77.59626883032706,28,Highway,Truck,146,5.0344827586206895
2025-02-01 02:00:00,12.976778244274643,77.50383845536462,17,Main Road,Car,70,7.777777777777778
2025-02-01 03:00:00,13.008710572222798,77.55196264174901,35,Main Road,Bike,172,9.555555555555555
2025-02-01 04:00:00,13.08129442219291,77.65205796462443,80,Highway,Car,7,0.08641975308641975
2025-02-01 05:00:00,13.024847599182799,77.5274219411458,39,Main Road,Truck,121,6.05
2025-02-01 06:00:00,12.923379608141673,77.60706202629052,16,Main Road,Truck,103,12.117647058823529
2025-02-01 07:00:00,13.087966424722694,77.54304037440345,76,Service Road,Truck,156,6.077922077922077
2025-02-01 08:00:00,13.025541610614283,77.50242415492878,74,Highway,Car,23,0.30666666666666664
2025-02-01 09:00:00,12.966981122931417,77.5482402915199,45,Highway,Bike,150,3.260869565217391
2025-02-01 10:00:00,12.927854414532678,77.69517475098202,34,Highway,Bike,196,5.6
2025-02-01 11:00:00,13.058805037854059,77.6603074223766,46,Highway,Truck,120,2.5531914893617023
2025-02-01 12:00:00,13.024014551185703,77.69191532886421,10,Highway,Bike,129,11.727272727272727
2025-02-01 13:00:00,13.006692218395264,77.59757080878528,24,Main Road,Truck,92,7.36
2025-02-01 14:00:00,13.07877851661019,77.5219472397355,46,Service Road,Car,39,2.4893617021276597
2025-02-01 15:00:00,13.057719442244906,77.60959189779474,22,Highway,Truck,194,8.434782608695652
2025-02-01 16:00:00,12.93033497594655,77.590875466912,17,Service Road,Car,5,0.8333333333333334
2025-02-01 17:00:00,12.96234441355911,77.66887141654793,14,Service Road,Truck,157,31.4
2025-02-01 18:00:00,12.949697827962893,77.51961651615684,69,Main Road,Bike,177,5.057142857142857
2025-02-01 19:00:00,13.048789258514535,77.59764822740436,82,Highway,Bike,181,2.180722891566265
2025-02-01 20:00:00,12.906706486947156,77.5300097329388,10,Main Road,Truck,130,23.636363636363637
2025-02-01 21:00:00,13.013977936974264,77.56493518537802,45,Highway,Bike,93,2.0217391304347827
2025-02-01 22:00:00,13.052491737148138,77.64747141547757,44,Main Road,Bike,148,6.5777777777777775
2025-02-01 23:00:00,13.075353127352349,77.59520362587375,75,Service Road,Bike,151,5.960526315789474
2025-02-02 00:00:00,12.968416349743181,77.57517765702916,72,Highway,Car,155,2.1232876712328768
2025-02-02 01:00:00,13.064251460934402,77.578895255714,32,Service Road,Bike,29,2.6363636363636362
2025-02-02 02:00:00,12.922126347391043,77.5918893536812,18,Service Road,Car,20,3.1578947368421053
2025-02-02 03:00:00,13.069290458346904,77.65700330876741,43,Main Road,Truck,186,8.454545454545455
2025-02-02 04:00:00,12.925497732466397,77.67841693778804,55,Highway,Bike,77,1.375
2025-02-02 05:00:00,12.979457458112073,77.69106693730079,87,Service Road,Bike,133,4.534090909090909
2025-02-02 06:00:00,13.05945907315591,77.65738067725106,13,Main Road,Bike,46,6.571428571428571
2025-02-02 07:00:00,12.929983485469755,77.56308137914961,39,Highway,Truck,151,3.775
2025-02-02 08:00:00,12.945850279046528,77.6376269412173,84,Highway,Car,166,1.9529411764705882
2025-02-02 09:00:00,13.044450513678614,77.58752062481108,81,Service Road,Car,84,3.073170731707317
2025-02-02 10:00:00,13.044007307309215,77.55093412440921,12,Highway,Bike,108,8.307692307692308
2025-02-02 11:00:00,13.028229526577059,77.66817431588518,23,Service Road,Truck,187,23.375
2025-02-02 12:00:00,13.03878968889342,77.50768526979246,69,Highway,Truck,150,2.142857142857143
2025-02-02 13:00:00,13.008544888669519,77.68035239842709,86,Main Road,Truck,38,0.8735632183908046
2025-02-02 14:00:00,12.950359811781391,77.59229549292495,54,Service Road,Truck,93,5.072727272727272
2025-02-02 15:00:00,12.969139198700784,77.62744029536165,43,Service Road,Truck,129,8.795454545454545
2025-02-02 16:00:00,12.936319543360286,77.63187078444116,54,Highway,Car,49,0.8909090909090909
2025-02-02 17:00:00,13.081690112266726,77.67902354814132,70,Highway,Car,138,1.943661971830986
2025-02-02 18:00:00,13.016678358953223,77.62733393643344,92,Service Road,Car,25,0.8064516129032258
2025-02-02 19:00:00,12.980170283352727,77.62278671695202,25,Highway,Bike,126,4.846153846153846
2025-02-02 20:00:00,12.992401160728827,77.51333040811214,75,Main Road,Truck,74,1.9473684210526316
2025-02-02 21:00:00,13.089456667922363,77.60368160438904,49,Highway,Bike,100,2.0
2025-02-02 22:00:00,12.930670280623216,77.53003380016341,26,Main Road,Truck,109,8.074074074074074
2025-02-02 23:00:00,13.01724596640336,77.6474867537443,43,Main Road,Car,52,2.3636363636363638
2025-02-03 00:00:00,13.001177735776894,77.60244438416254,25,Main Road,Bike,43,3.3076923076923075
2025-02-03 01:00:00,13.02229084708693,77.63604555584168,69,Main Road,Car,35,1.0
2025-02-03 02:00:00,12.903622036764169,77.50833458012048,75,Main Road,Truck,14,0.3684210526315789
2025-02-03 03:00:00,13.07442478178883,77.51695840320916,75,Highway,Truck,34,0.4473684210526316
2025-02-03 04:00:00,13.086423656496722,77.64326467761254,99,Main Road,Truck,22,0.44
2025-02-03 05:00:00,13.013026636717841,77.51441686719973,22,Highway,Car,192,8.347826086956522
2025-02-03 06:00:00,13.039330164775379,77.51425134555305,65,Main Road,Truck,92,2.787878787878788
2025-02-03 07:00:00,13.084499876235459,77.50242169504698,40,Service Road,Car,129,9.439024390243903
2025-02-03 08:00:00,13.04144772686268,77.6913002796599,43,Main Road,Bike,77,3.5
2025-02-03 09:00:00,12.930507808582853,77.6475016718918,48,Service Road,Truck,19,1.163265306122449
2025-02-03 10:00:00,13.015257672033362,77.57065028170041,76,Main Road,Truck,8,0.2077922077922078
2025-02-03 11:00:00,13.02134300927657,77.55930711625753,17,Main Road,Truck,195,21.666666666666668
2025-02-03 12:00:00,12.984826134260476,77.56994064594917,96,Main Road,Bike,172,3.5463917525773194
2025-02-03 13:00:00,13.047288847124944,77.65493070623624,87,Service Road,Truck,13,0.44318181818181823
2025-02-03 14:00:00,13.086873402953803,77.63227412221408,64,Service Road,Car,113,5.2153846153846155
2025-02-03 15:00:00,13.085113702581355,77.5370391135735,36,Main Road,Car,141,7.621621621621622
2025-02-03 16:00:00,12.990167874280827,77.53482186706681,62,Highway,Truck,158,2.507936507936508
2025-02-03 17:00:00,12.922647609168152,77.51967912994267,48,Main Road,Truck,136,5.551020408163265
2025-02-03 18:00:00,13.096968239792467,77.63206054394027,74,Service Road,Bike,20,0.8
2025-02-03 19:00:00,13.067779617289187,77.65287453244434,26,Main Road,Bike,147,10.88888888888889
2025-02-03 20:00:00,12.924932536240654,77.553009285665,39,Service Road,Bike,103,7.7250000000000005
2025-02-03 21:00:00,13.084168376523474,77.50418899220618,62,Service Road,Truck,125,5.9523809523809526
2025-02-03 22:00:00,13.073979272412425,77.51643433349528,22,Service Road,Bike,56,7.304347826086957
2025-02-03 23:00:00,13.003767611425214,77.693572006969,30,Main Road,Bike,73,4.709677419354839
2025-02-04 00:00:00,13.018255087148987,77.55908895549548,28,Service Road,Car,9,0.9310344827586208
2025-02-04 01:00:00,12.979800540774026,77.65384462956763,62,Service Road,Bike,24,1.1428571428571428
2025-02-04 02:00:00,12.910952327764406,77.62493271377086,28,Main Road,Car,83,5.724137931034483
2025-02-04 03:00:00,12.96703944832918,77.57638792793058,66,Service Road,Car,150,6.716417910447761
2025-02-04 04:00:00,13.060570689719603,77.54113745243912,34,Main Road,Bike,115,6.571428571428571
2025-02-04 05:00:00,12.900926404600922,77.52427728363187,95,Service Road,Car,6,0.1875
2025-02-04 06:00:00,12.966699834338229,77.62300259360778,40,Highway,Truck,97,2.3658536585365852
2025-02-04 07:00:00,12.979633738718189,77.65492675612757,90,Highway,Truck,17,0.18681318681318682
2025-02-04 08:00:00,13.007479120587584,77.62878085070822,64,Service Road,Bike,8,0.36923076923076925
2025-02-04 09:00:00,13.083971123282552,77.60606042664983,32,Highway,Truck,174,5.2727272727272725
2025-02-04 10:00:00,12.969269198873192,77.50839024468632,41,Main Road,Car,113,5.380952380952381
2025-02-04 11:00:00,12.969390640379245,77.69369775551888,71,Highway,Truck,78,1.0833333333333333
2025-02-04 12:00:00,13.04750024962195,77.65974283833091,83,Service Road,Bike,193,6.892857142857142
2025-02-04 13:00:00,12.990443588177962,77.5585644073402,19,Service Road,Bike,99,14.850000000000001
2025-02-04 14:00:00,12.944920964587997,77.69599406587177,81,Main Road,Car,109,2.658536585365854
2025-02-04 15:00:00,12.990487903226539,77.62037631792727,63,Service Road,Bike,12,0.5625
2025-02-04 16:00:00,12.928171404075961,77.61648453164145,61,Main Road,Truck,71,2.2903225806451615
2025-02-04 17:00:00,12.935277397301245,77.64961463588591,29,Highway,Bike,195,6.5
2025-02-04 18:00:00,12.999673554547895,77.66235395761802,41,Highway,Car,114,2.7142857142857144
2025-02-04 19:00:00,12.983785089900909,77.6312957214663,23,Main Road,Bike,13,1.0833333333333333
2025-02-04 20:00:00,13.08296918021362,77.52561914927324,59,Main Road,Truck,121,4.033333333333333
2025-02-04 21:00:00,12.972478779823327,77.5676535011989,37,Service Road,Car,15,1.1842105263157894
2025-02-04 22:00:00,13.016117670055609,77.68561672806521,62,Highway,Truck,103,1.6349206349206349
2025-02-04 23:00:00,13.026452857583905,77.54492312236877,33,Main Road,Car,46,2.7058823529411766
2025-02-05 00:00:00,12.902618891317667,77.5744334047675,88,Highway,Bike,145,1.6292134831460674
2025-02-05 01:00:00,13.032707474403342,77.58641537658885,31,Main Road,Car,168,10.5
2025-02-05 02:00:00,12.93560719337395,77.5878809979389,39,Highway,Car,124,3.1
2025-02-05 03:00:00,13.092214063493891,77.6225879164989,72,Service Road,Bike,145,5.9589041095890405
2025-02-05 04:00:00,12.929732545550623,77.68861516754895,13,Highway,Truck,16,1.1428571428571428
2025-02-05 05:00:00,12.982924824745405,77.5481385423665,86,Highway,Bike,41,0.47126436781609193
2025-02-05 06:00:00,12.917069933615728,77.52430027526019,68,Highway,Car,78,1.1304347826086956
2025-02-05 07:00:00,13.09937485036919,77.53949409797198,96,Highway,Bike,77,0.7938144329896907
2025-02-05 08:00:00,13.000439002066248,77.67738498004185,17,Highway,Car,56,3.111111111111111
2025-02-05 09:00:00,13.019077003464009,77.62916216253105,91,Service Road,Bike,134,4.369565217391305
